,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
22,[[5]],[[23]],[[18]],['low holistic'],['left'],['inverted'],[],[],[[12]],MY
23,[[5]],[[24]],[[16]],['high holistic'],['left'],['upright'],[],[],[[10]],MY
24,[[5]],[[25]],[[18]],['high holistic'],['left'],['upright'],[],[],[[6]],MY
25,[[5]],[[26]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[4]],MY
26,[[5]],[[27]],[[14]],['high holistic'],['left'],['upright'],[],[],[[10]],MY
27,[[5]],[[28]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[2]],MY
28,[[5]],[[29]],[[3]],['high holistic'],['right'],['upright'],[],[],[[2]],MY
29,[[5]],[[30]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[4]],MY
30,[[5]],[[31]],[[6]],['low holistic'],['left'],['upright'],[],[],[[12]],MY
31,[[5]],[[32]],[[15]],['low holistic'],['right'],['upright'],[],[],[[2]],MY
32,[[5]],[[33]],[[6]],['low holistic'],['right'],['upright'],[],[],[[6]],MY
33,[[5]],[[34]],[[18]],['high holistic'],['right'],['upright'],[],[],[[2]],MY
34,[[5]],[[35]],[[17]],['high holistic'],['fovea'],['upright'],[],[],[[0]],MY
35,[[5]],[[36]],[[8]],['low holistic'],['right'],['upright'],[],[],[[10]],MY
36,[[5]],[[37]],[[10]],['high holistic'],['left'],['inverted'],[],[],[[12]],MY
37,[[5]],[[38]],[[14]],['high holistic'],['left'],['inverted'],[],[],[[4]],MY
38,[[5]],[[39]],[[17]],['high holistic'],['left'],['upright'],[],[],[[8]],MY
39,[[5]],[[40]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[6]],MY
40,[[5]],[[41]],[[12]],['low holistic'],['left'],['inverted'],[],[],[[6]],MY
41,[[5]],[[42]],[[7]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
42,[[5]],[[43]],[[10]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
43,[[5]],[[44]],[[15]],['low holistic'],['right'],['inverted'],[],[],[[10]],MY
44,[[5]],[[45]],[[18]],['high holistic'],['right'],['upright'],[],[],[[12]],MY
45,[[5]],[[46]],[[15]],['low holistic'],['right'],['inverted'],[],[],[[12]],MY
46,[[5]],[[47]],[[1]],['low holistic'],['left'],['upright'],[],[],[[4]],MY
47,[[5]],[[48]],[[14]],['low holistic'],['right'],['inverted'],[],[],[[4]],MY
48,[[5]],[[49]],[[9]],['high holistic'],['right'],['upright'],[],[],[[2]],MY
49,[[5]],[[50]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
50,[[5]],[[51]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[8]],MY
51,[[5]],[[52]],[[17]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
52,[[5]],[[53]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[4]],MY
53,[[5]],[[54]],[[5]],['high holistic'],['right'],['inverted'],[],[],[[8]],MY
54,[[5]],[[55]],[[7]],['low holistic'],['left'],['upright'],[],[],[[12]],MY
55,[[5]],[[56]],[[8]],['high holistic'],['right'],['upright'],[],[],[[12]],MY
56,[[5]],[[57]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[10]],MY
57,[[5]],[[58]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[2]],MY
58,[[5]],[[59]],[[8]],['low holistic'],['fovea'],['upright'],[],[],[[0]],MY
59,[[5]],[[60]],[[8]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
60,[[5]],[[61]],[[11]],['high holistic'],['right'],['upright'],[],[],[[6]],MY
61,[[5]],[[62]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[4]],MY
62,[[5]],[[63]],[[20]],['low holistic'],['right'],['inverted'],[],[],[[12]],MY
63,[[5]],[[64]],[[15]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
64,[[5]],[[65]],[[9]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
65,[[5]],[[66]],[[17]],['high holistic'],['right'],['inverted'],[],[],[[4]],MY
66,[[5]],[[67]],[[3]],['high holistic'],['left'],['inverted'],[],[],[[4]],MY
67,[[5]],[[68]],[[2]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
68,[[5]],[[69]],[[2]],['high holistic'],['right'],['upright'],[],[],[[12]],MY
69,[[5]],[[70]],[[4]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],MY
70,[[5]],[[71]],[[7]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
71,[[5]],[[72]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[10]],MY
72,[[5]],[[73]],[[1]],['high holistic'],['right'],['inverted'],[],[],[[8]],MY
73,[[5]],[[74]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[2]],MY
74,[[5]],[[75]],[[2]],['low holistic'],['left'],['upright'],[],[],[[2]],MY
75,[[5]],[[76]],[[3]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],MY
76,[[5]],[[77]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[6]],MY
77,[[5]],[[78]],[[18]],['low holistic'],['right'],['upright'],[],[],[[8]],MY
78,[[5]],[[79]],[[20]],['low holistic'],['right'],['upright'],[],[],[[6]],MY
79,[[5]],[[80]],[[12]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
80,[[5]],[[81]],[[20]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
81,[[5]],[[82]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
82,[[5]],[[83]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[12]],MY
83,[[5]],[[84]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[10]],MY
84,[[5]],[[85]],[[9]],['high holistic'],['left'],['inverted'],[],[],[[8]],MY
85,[[5]],[[86]],[[10]],['high holistic'],['right'],['upright'],[],[],[[6]],MY
86,[[5]],[[87]],[[2]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
87,[[5]],[[88]],[[18]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
88,[[5]],[[89]],[[2]],['high holistic'],['right'],['upright'],[],[],[[8]],MY
89,[[5]],[[90]],[[9]],['high holistic'],['right'],['inverted'],[],[],[[8]],MY
90,[[5]],[[91]],[[17]],['high holistic'],['left'],['upright'],[],[],[[2]],MY
91,[[5]],[[92]],[[8]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
92,[[5]],[[93]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[8]],MY
93,[[5]],[[94]],[[17]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
94,[[5]],[[95]],[[18]],['low holistic'],['left'],['upright'],[],[],[[10]],MY
95,[[5]],[[96]],[[19]],['high holistic'],['right'],['upright'],[],[],[[8]],MY
96,[[5]],[[97]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[6]],MY
97,[[5]],[[98]],[[6]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
98,[[5]],[[99]],[[18]],['high holistic'],['left'],['upright'],[],[],[[6]],MY
99,[[5]],[[100]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[12]],MY
100,[[5]],[[101]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[12]],MY
101,[[5]],[[102]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[4]],MY
102,[[5]],[[103]],[[17]],['low holistic'],['right'],['inverted'],[],[],[[2]],MY
103,[[5]],[[104]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[10]],MY
104,[[5]],[[105]],[[5]],['high holistic'],['right'],['inverted'],[],[],[[8]],MY
105,[[5]],[[106]],[[10]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
106,[[5]],[[107]],[[9]],['low holistic'],['right'],['upright'],[],[],[[6]],MY
107,[[5]],[[108]],[[20]],['low holistic'],['right'],['upright'],[],[],[[10]],MY
108,[[5]],[[109]],[[13]],['high holistic'],['left'],['inverted'],[],[],[[2]],MY
109,[[5]],[[110]],[[14]],['high holistic'],['left'],['inverted'],[],[],[[4]],MY
110,[[5]],[[111]],[[15]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
111,[[5]],[[112]],[[7]],['low holistic'],['left'],['upright'],[],[],[[4]],MY
112,[[5]],[[113]],[[11]],['low holistic'],['right'],['upright'],[],[],[[6]],MY
113,[[5]],[[114]],[[12]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
114,[[5]],[[115]],[[4]],['high holistic'],['right'],['upright'],[],[],[[12]],MY
115,[[5]],[[116]],[[12]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
116,[[5]],[[117]],[[14]],['high holistic'],['right'],['upright'],[],[],[[2]],MY
117,[[5]],[[118]],[[9]],['high holistic'],['fovea'],['upright'],[],[],[[0]],MY
118,[[5]],[[119]],[[17]],['high holistic'],['left'],['inverted'],[],[],[[10]],MY
119,[[5]],[[120]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
120,[[5]],[[121]],[[8]],['high holistic'],['left'],['upright'],[],[],[[8]],MY
121,[[5]],[[122]],[[10]],['low holistic'],['right'],['inverted'],[],[],[[12]],MY
122,[[5]],[[123]],[[8]],['low holistic'],['right'],['inverted'],[],[],[[10]],MY
123,[[5]],[[124]],[[16]],['high holistic'],['right'],['inverted'],[],[],[[4]],MY
124,[[5]],[[125]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[2]],MY
125,[[5]],[[126]],[[9]],['low holistic'],['right'],['inverted'],[],[],[[12]],MY
126,[[5]],[[127]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[8]],MY
127,[[5]],[[128]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
128,[[5]],[[129]],[[16]],['high holistic'],['right'],['inverted'],[],[],[[10]],MY
129,[[5]],[[130]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[2]],MY
130,[[5]],[[131]],[[3]],['low holistic'],['right'],['upright'],[],[],[[6]],MY
131,[[5]],[[132]],[[8]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
132,[[5]],[[133]],[[12]],['low holistic'],['left'],['upright'],[],[],[[2]],MY
133,[[5]],[[134]],[[10]],['high holistic'],['left'],['inverted'],[],[],[[10]],MY
134,[[5]],[[135]],[[2]],['low holistic'],['fovea'],['upright'],[],[],[[0]],MY
135,[[5]],[[136]],[[5]],['high holistic'],['right'],['upright'],[],[],[[8]],MY
136,[[5]],[[137]],[[17]],['high holistic'],['left'],['upright'],[],[],[[8]],MY
137,[[5]],[[138]],[[1]],['low holistic'],['right'],['inverted'],[],[],[[6]],MY
138,[[5]],[[139]],[[18]],['low holistic'],['right'],['upright'],[],[],[[4]],MY
139,[[5]],[[140]],[[2]],['low holistic'],['right'],['inverted'],[],[],[[10]],MY
140,[[5]],[[141]],[[14]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
141,[[5]],[[142]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[8]],MY
142,[[5]],[[143]],[[5]],['low holistic'],['left'],['upright'],[],[],[[2]],MY
143,[[5]],[[144]],[[12]],['high holistic'],['left'],['inverted'],[],[],[[4]],MY
144,[[5]],[[145]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[12]],MY
145,[[5]],[[146]],[[14]],['high holistic'],['left'],['upright'],[],[],[[6]],MY
146,[[5]],[[147]],[[12]],['high holistic'],['right'],['upright'],[],[],[[12]],MY
147,[[5]],[[148]],[[2]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
148,[[5]],[[149]],[[2]],['high holistic'],['left'],['inverted'],[],[],[[2]],MY
149,[[5]],[[150]],[[4]],['high holistic'],['left'],['upright'],[],[],[[6]],MY
150,[[5]],[[151]],[[1]],['high holistic'],['right'],['inverted'],[],[],[[12]],MY
151,[[5]],[[152]],[[9]],['high holistic'],['right'],['inverted'],[],[],[[4]],MY
152,[[5]],[[153]],[[17]],['high holistic'],['right'],['upright'],[],[],[[4]],MY
153,[[5]],[[154]],[[13]],['low holistic'],['left'],['upright'],[],[],[[2]],MY
154,[[5]],[[155]],[[11]],['low holistic'],['right'],['upright'],[],[],[[12]],MY
155,[[5]],[[156]],[[18]],['high holistic'],['left'],['inverted'],[],[],[[12]],MY
156,[[5]],[[157]],[[2]],['low holistic'],['right'],['upright'],[],[],[[4]],MY
157,[[5]],[[158]],[[19]],['low holistic'],['left'],['upright'],[],[],[[12]],MY
158,[[5]],[[159]],[[3]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
159,[[5]],[[160]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[6]],MY
160,[[5]],[[161]],[[3]],['low holistic'],['left'],['upright'],[],[],[[12]],MY
161,[[5]],[[162]],[[12]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
162,[[5]],[[163]],[[1]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
163,[[5]],[[164]],[[16]],['low holistic'],['left'],['inverted'],[],[],[[2]],MY
164,[[5]],[[165]],[[17]],['high holistic'],['left'],['inverted'],[],[],[[10]],MY
165,[[5]],[[166]],[[19]],['high holistic'],['left'],['inverted'],[],[],[[4]],MY
166,[[5]],[[167]],[[20]],['low holistic'],['right'],['inverted'],[],[],[[8]],MY
167,[[5]],[[168]],[[11]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
168,[[5]],[[169]],[[6]],['high holistic'],['fovea'],['upright'],[],[],[[0]],MY
169,[[5]],[[170]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[10]],MY
170,[[5]],[[171]],[[11]],['low holistic'],['right'],['upright'],[],[],[[2]],MY
171,[[5]],[[172]],[[12]],['high holistic'],['right'],['upright'],[],[],[[6]],MY
172,[[5]],[[173]],[[16]],['high holistic'],['left'],['inverted'],[],[],[[4]],MY
173,[[5]],[[174]],[[2]],['high holistic'],['right'],['upright'],[],[],[[12]],MY
174,[[5]],[[175]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[12]],MY
175,[[5]],[[176]],[[11]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
176,[[5]],[[177]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[10]],MY
177,[[5]],[[178]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[2]],MY
178,[[5]],[[179]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
179,[[5]],[[180]],[[9]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
180,[[5]],[[181]],[[19]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
181,[[5]],[[182]],[[14]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
182,[[5]],[[183]],[[10]],['high holistic'],['left'],['upright'],[],[],[[8]],MY
183,[[5]],[[184]],[[17]],['low holistic'],['right'],['inverted'],[],[],[[12]],MY
184,[[5]],[[185]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[4]],MY
185,[[5]],[[186]],[[12]],['low holistic'],['right'],['inverted'],[],[],[[6]],MY
186,[[5]],[[187]],[[14]],['low holistic'],['left'],['inverted'],[],[],[[4]],MY
187,[[5]],[[188]],[[8]],['high holistic'],['right'],['upright'],[],[],[[4]],MY
188,[[5]],[[189]],[[5]],['low holistic'],['left'],['inverted'],[],[],[[10]],MY
189,[[5]],[[190]],[[12]],['low holistic'],['left'],['upright'],[],[],[[4]],MY
190,[[5]],[[191]],[[18]],['high holistic'],['fovea'],['upright'],[],[],[[0]],MY
191,[[5]],[[192]],[[9]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
192,[[5]],[[193]],[[3]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
193,[[5]],[[194]],[[9]],['low holistic'],['right'],['inverted'],[],[],[[2]],MY
194,[[5]],[[195]],[[7]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
195,[[5]],[[196]],[[9]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
196,[[5]],[[197]],[[17]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
197,[[5]],[[198]],[[9]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
198,[[5]],[[199]],[[8]],['high holistic'],['right'],['upright'],[],[],[[4]],MY
199,[[5]],[[200]],[[8]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
200,[[5]],[[201]],[[3]],['low holistic'],['left'],['upright'],[],[],[[4]],MY
201,[[5]],[[202]],[[6]],['high holistic'],['left'],['inverted'],[],[],[[2]],MY
202,[[5]],[[203]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
203,[[5]],[[204]],[[9]],['high holistic'],['right'],['upright'],[],[],[[8]],MY
204,[[5]],[[205]],[[6]],['low holistic'],['right'],['upright'],[],[],[[10]],MY
205,[[5]],[[206]],[[6]],['high holistic'],['left'],['inverted'],[],[],[[12]],MY
206,[[5]],[[207]],[[9]],['low holistic'],['right'],['upright'],[],[],[[6]],MY
207,[[5]],[[208]],[[3]],['high holistic'],['left'],['inverted'],[],[],[[8]],MY
208,[[5]],[[209]],[[10]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
209,[[5]],[[210]],[[15]],['low holistic'],['right'],['upright'],[],[],[[2]],MY
210,[[5]],[[211]],[[5]],['high holistic'],['fovea'],['upright'],[],[],[[0]],MY
211,[[5]],[[212]],[[16]],['high holistic'],['left'],['inverted'],[],[],[[8]],MY
212,[[5]],[[213]],[[2]],['low holistic'],['right'],['upright'],[],[],[[4]],MY
213,[[5]],[[214]],[[8]],['high holistic'],['right'],['upright'],[],[],[[8]],MY
214,[[5]],[[215]],[[1]],['high holistic'],['right'],['upright'],[],[],[[4]],MY
215,[[5]],[[216]],[[5]],['high holistic'],['left'],['inverted'],[],[],[[12]],MY
216,[[5]],[[217]],[[1]],['high holistic'],['left'],['inverted'],[],[],[[12]],MY
217,[[5]],[[218]],[[4]],['high holistic'],['right'],['upright'],[],[],[[8]],MY
218,[[5]],[[219]],[[3]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
219,[[5]],[[220]],[[6]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
220,[[5]],[[221]],[[4]],['low holistic'],['fovea'],['upright'],[],[],[[0]],MY
221,[[5]],[[222]],[[3]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
222,[[5]],[[223]],[[12]],['high holistic'],['left'],['upright'],[],[],[[10]],MY
223,[[5]],[[224]],[[19]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
224,[[5]],[[225]],[[19]],['high holistic'],['left'],['upright'],[],[],[[2]],MY
225,[[5]],[[226]],[[5]],['high holistic'],['left'],['inverted'],[],[],[[8]],MY
226,[[5]],[[227]],[[10]],['high holistic'],['left'],['upright'],[],[],[[4]],MY
227,[[5]],[[228]],[[8]],['low holistic'],['right'],['upright'],[],[],[[2]],MY
228,[[5]],[[229]],[[11]],['high holistic'],['right'],['upright'],[],[],[[2]],MY
229,[[5]],[[230]],[[6]],['high holistic'],['left'],['upright'],[],[],[[12]],MY
230,[[5]],[[231]],[[2]],['high holistic'],['left'],['inverted'],[],[],[[10]],MY
231,[[5]],[[232]],[[9]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
232,[[5]],[[233]],[[4]],['low holistic'],['right'],['upright'],[],[],[[10]],MY
233,[[5]],[[234]],[[1]],['low holistic'],['right'],['inverted'],[],[],[[2]],MY
234,[[5]],[[235]],[[20]],['high holistic'],['right'],['inverted'],[],[],[[4]],MY
235,[[5]],[[236]],[[9]],['low holistic'],['right'],['inverted'],[],[],[[10]],MY
236,[[5]],[[237]],[[20]],['high holistic'],['right'],['inverted'],[],[],[[2]],MY
237,[[5]],[[238]],[[16]],['high holistic'],['right'],['inverted'],[],[],[[4]],MY
238,[[5]],[[239]],[[1]],['low holistic'],['right'],['upright'],[],[],[[2]],MY
239,[[5]],[[240]],[[14]],['low holistic'],['right'],['upright'],[],[],[[4]],MY
240,[[5]],[[241]],[[15]],['low holistic'],['right'],['inverted'],[],[],[[12]],MY
241,[[5]],[[242]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[2]],MY
242,[[5]],[[243]],[[12]],['high holistic'],['left'],['inverted'],[],[],[[12]],MY
243,[[5]],[[244]],[[5]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
244,[[5]],[[245]],[[16]],['low holistic'],['right'],['inverted'],[],[],[[6]],MY
245,[[5]],[[246]],[[5]],['low holistic'],['right'],['inverted'],[],[],[[10]],MY
246,[[5]],[[247]],[[8]],['high holistic'],['left'],['upright'],[],[],[[10]],MY
247,[[5]],[[248]],[[18]],['high holistic'],['left'],['upright'],[],[],[[2]],MY
248,[[5]],[[249]],[[18]],['high holistic'],['right'],['upright'],[],[],[[10]],MY
249,[[5]],[[250]],[[9]],['low holistic'],['right'],['inverted'],[],[],[[2]],MY
250,[[5]],[[251]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
251,[[5]],[[252]],[[13]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
252,[[5]],[[253]],[[19]],['high holistic'],['left'],['upright'],[],[],[[4]],MY
253,[[5]],[[254]],[[19]],['high holistic'],['right'],['upright'],[],[],[[2]],MY
254,[[5]],[[255]],[[12]],['high holistic'],['left'],['inverted'],[],[],[[4]],MY
255,[[5]],[[256]],[[7]],['low holistic'],['right'],['upright'],[],[],[[10]],MY
256,[[5]],[[257]],[[18]],['high holistic'],['left'],['upright'],[],[],[[2]],MY
257,[[5]],[[258]],[[9]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
258,[[5]],[[259]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[6]],MY
259,[[5]],[[260]],[[1]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
260,[[5]],[[261]],[[11]],['low holistic'],['right'],['upright'],[],[],[[2]],MY
261,[[5]],[[262]],[[15]],['low holistic'],['right'],['upright'],[],[],[[2]],MY
262,[[5]],[[263]],[[4]],['low holistic'],['right'],['upright'],[],[],[[10]],MY
263,[[5]],[[264]],[[7]],['low holistic'],['left'],['upright'],[],[],[[4]],MY
264,[[5]],[[265]],[[4]],['low holistic'],['left'],['upright'],[],[],[[12]],MY
265,[[5]],[[266]],[[7]],['low holistic'],['right'],['inverted'],[],[],[[10]],MY
266,[[5]],[[267]],[[9]],['high holistic'],['left'],['upright'],[],[],[[4]],MY
267,[[5]],[[268]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[8]],MY
268,[[5]],[[269]],[[1]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
269,[[5]],[[270]],[[12]],['high holistic'],['right'],['upright'],[],[],[[6]],MY
270,[[5]],[[271]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
271,[[5]],[[272]],[[5]],['low holistic'],['left'],['upright'],[],[],[[6]],MY
272,[[5]],[[273]],[[5]],['high holistic'],['left'],['upright'],[],[],[[10]],MY
273,[[5]],[[274]],[[4]],['low holistic'],['fovea'],['upright'],[],[],[[0]],MY
274,[[5]],[[275]],[[20]],['low holistic'],['left'],['upright'],[],[],[[8]],MY
275,[[5]],[[276]],[[19]],['low holistic'],['left'],['upright'],[],[],[[12]],MY
276,[[5]],[[277]],[[17]],['high holistic'],['left'],['inverted'],[],[],[[2]],MY
277,[[5]],[[278]],[[15]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
278,[[5]],[[279]],[[4]],['high holistic'],['right'],['inverted'],[],[],[[12]],MY
279,[[5]],[[280]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[12]],MY
280,[[5]],[[281]],[[4]],['high holistic'],['left'],['upright'],[],[],[[4]],MY
281,[[5]],[[282]],[[1]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],MY
282,[[5]],[[283]],[[7]],['low holistic'],['right'],['upright'],[],[],[[12]],MY
283,[[5]],[[284]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
284,[[5]],[[285]],[[13]],['low holistic'],['left'],['upright'],[],[],[[12]],MY
285,[[5]],[[286]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[12]],MY
286,[[5]],[[287]],[[9]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
287,[[5]],[[288]],[[6]],['high holistic'],['left'],['inverted'],[],[],[[10]],MY
288,[[5]],[[289]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[6]],MY
289,[[5]],[[290]],[[16]],['low holistic'],['left'],['upright'],[],[],[[6]],MY
290,[[5]],[[291]],[[16]],['high holistic'],['left'],['inverted'],[],[],[[6]],MY
291,[[5]],[[292]],[[12]],['low holistic'],['right'],['inverted'],[],[],[[8]],MY
292,[[5]],[[293]],[[15]],['low holistic'],['right'],['inverted'],[],[],[[6]],MY
293,[[5]],[[294]],[[13]],['low holistic'],['left'],['upright'],[],[],[[2]],MY
294,[[5]],[[295]],[[3]],['high holistic'],['left'],['upright'],[],[],[[6]],MY
295,[[5]],[[296]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[2]],MY
296,[[5]],[[297]],[[7]],['high holistic'],['right'],['upright'],[],[],[[4]],MY
297,[[5]],[[298]],[[2]],['low holistic'],['right'],['upright'],[],[],[[8]],MY
298,[[5]],[[299]],[[3]],['low holistic'],['right'],['inverted'],[],[],[[2]],MY
299,[[5]],[[300]],[[4]],['low holistic'],['right'],['inverted'],[],[],[[10]],MY
300,[[5]],[[301]],[[14]],['high holistic'],['left'],['upright'],[],[],[[4]],MY
301,[[5]],[[302]],[[9]],['low holistic'],['right'],['upright'],[],[],[[4]],MY
302,[[5]],[[303]],[[14]],['high holistic'],['left'],['upright'],[],[],[[4]],MY
