,ECC_PLOT,NULL_DIFF,NULL_SEM_LOW,NULL_SEM_HIGH
58,5.0,0.022400000000000028,-0.03599143156709879,0.08079143156709885
59,-4.0,0.0272,-0.03634126616732383,0.09074126616732384
60,4.0,-0.04160000000000002,-0.10383352928867107,0.020633529288671036
61,-5.0,-0.01919999999999998,-0.10671449105664194,0.06831449105664197
62,-2.0,0.03840000000000001,-0.03763517334687342,0.11443517334687345
63,-1.0,0.011200000000000026,-0.03586895523988887,0.05826895523988891
64,3.0,0.0015999999999999814,-0.06008352560741675,0.06328352560741671
65,-6.0,0.044799999999999986,-0.0444113637655005,0.13401136376550046
66,2.0,-0.006399999999999979,-0.07273307045206093,0.05993307045206098
67,1.0,-0.016000000000000004,-0.07832836972594,0.04632836972594
68,-3.0,0.044800000000000006,-0.033710657879511136,0.12331065787951115
69,0.0,0.031999999999999994,-0.025196434726528924,0.08919643472652891
70,6.0,-0.020799999999999992,-0.09572757205469667,0.054127572054696683
71,5.0,-0.044800000000000006,-0.12140669537601652,0.031806695376016506
72,-4.0,-0.024000000000000004,-0.10558710489281117,0.05758710489281116
73,4.0,-0.035200000000000016,-0.1093963160529611,0.038996316052961076
74,-5.0,0.032000000000000015,-0.05326341074609882,0.11726341074609885
75,-2.0,-0.0288,-0.09779227327458453,0.04019227327458453
76,-1.0,-0.0015999999999999903,-0.06975741813262173,0.06655741813262175
77,3.0,-0.017599999999999984,-0.08209234435534701,0.04689234435534704
78,-6.0,0.04480000000000004,-0.01629883444380717,0.10589883444380725
79,2.0,-0.028799999999999982,-0.10675892470577344,0.04915892470577349
80,1.0,-0.019200000000000005,-0.07951294056405725,0.041112940564057246
81,-3.0,-0.022400000000000003,-0.08998839766281577,0.045188397662815766
82,0.0,-0.006400000000000034,-0.05940751569787445,0.046607515697874385
83,6.0,0.02080000000000001,-0.04878246600423558,0.0903824660042356
84,5.0,-0.009599999999999964,-0.1004465536935155,0.08124655369351556
85,-4.0,0.011199999999999996,-0.058935310102035766,0.08133531010203576
86,4.0,0.0672,-0.005823519478620837,0.14022351947862083
87,-5.0,-0.003200000000000007,-0.060776481663075185,0.05437648166307517
88,-2.0,0.032,-0.04245307263098144,0.10645307263098144
89,-1.0,-0.049600000000000005,-0.12575459414191137,0.026554594141911345
90,3.0,0.036799999999999986,-0.031096930207456783,0.10469693020745675
91,-6.0,-0.054399999999999976,-0.1405751180452757,0.031775118045275746
92,2.0,-0.01919999999999999,-0.0716560571027211,0.033256057102721115
93,1.0,0.044800000000000006,-0.022828720862781107,0.11242872086278112
94,-3.0,0.003199999999999994,-0.06300279709890999,0.06940279709890998
95,0.0,-0.009600000000000004,-0.06462628641678575,0.04542628641678574
96,6.0,0.02080000000000002,-0.04679511986658819,0.08839511986658824
97,5.0,0.05759999999999999,-0.027940067991183752,0.14314006799118373
98,-4.0,0.049599999999999984,-0.0316075240755934,0.13080752407559337
99,4.0,0.006400000000000001,-0.06769827000279276,0.08049827000279276
100,-5.0,-0.0096,-0.09010509656257591,0.07090509656257592
101,-2.0,-0.035200000000000016,-0.11000619246413776,0.03960619246413772
102,-1.0,0.008000000000000007,-0.06205104009320006,0.07805104009320007
103,3.0,0.03040000000000001,-0.04192955992695663,0.10272955992695665
104,-6.0,-0.044799999999999986,-0.10323810116152154,0.013638101161521574
105,2.0,-0.0032000000000000028,-0.06271667017378611,0.05631667017378611
106,1.0,-0.00639999999999999,-0.07152333133435598,0.058723331334356005
107,-3.0,0.03200000000000001,-0.037562873587683836,0.10156287358768384
108,0.0,-0.006399999999999997,-0.0763991312012304,0.0635991312012304
109,6.0,-0.0047999999999999935,-0.07226054852095617,0.06266054852095618
110,5.0,0.022399999999999986,-0.0363792126353403,0.08117921263534027
111,-4.0,0.0336,-0.05307456622049166,0.12027456622049165
112,4.0,-0.015999999999999986,-0.08238784591180932,0.05038784591180935
113,-5.0,0.009600000000000011,-0.06948152619084219,0.08868152619084221
114,-2.0,-0.0256,-0.09643793770729783,0.04523793770729784
115,-1.0,-0.0015999999999999814,-0.0568734487015905,0.053673448701590534
116,3.0,0.011200000000000002,-0.07115205269875531,0.09355205269875531
117,-6.0,-0.012800000000000002,-0.07580267986192053,0.05020267986192052
118,2.0,-0.04160000000000001,-0.09520417801875065,0.01200417801875063
119,1.0,-0.051199999999999996,-0.11936408422077234,0.01696408422077235
120,-3.0,0.0,-0.08645411338477245,0.08645411338477245
121,0.0,0.028799999999999996,-0.047984423622105865,0.10558442362210585
122,6.0,-0.0016000000000000014,-0.05687344870159051,0.0536734487015905
123,5.0,0.07680000000000002,0.015404423478136066,0.13819557652186398
124,-4.0,-0.0848,-0.16502806707210274,-0.00457193292789726
125,4.0,-0.028800000000000013,-0.10287373821268067,0.04527373821268064
126,-5.0,-0.0352,-0.1103092736521728,0.039909273652172804
127,-2.0,0.0032000000000000028,-0.058564499302005316,0.06496449930200532
128,-1.0,-0.0592,-0.12118479901211773,0.002784799012117735
129,3.0,-0.0784,-0.138213665190189,-0.018586334809811013
130,-6.0,-0.02239999999999999,-0.08914279065703287,0.04434279065703289
131,2.0,0.0576,-0.010156252681317937,0.12535625268131795
132,1.0,0.012799999999999987,-0.05849188825090849,0.08409188825090846
133,-3.0,-0.0032000000000000028,-0.09719783500754126,0.09079783500754124
134,0.0,0.00639999999999999,-0.058548672082627165,0.07134867208262714
135,6.0,0.008000000000000016,-0.06826191296870521,0.08426191296870525
136,5.0,0.003200000000000007,-0.08016651514083703,0.08656651514083705
137,-4.0,-0.027200000000000016,-0.0835400205201845,0.02914002052018446
138,4.0,0.016,-0.04723303777798342,0.07923303777798342
139,-5.0,-0.04159999999999999,-0.1287711528483109,0.04557115284831092
140,-2.0,-0.00959999999999999,-0.0778906162626695,0.05869061626266952
141,-1.0,0.007999999999999983,-0.055591301482256536,0.0715913014822565
142,3.0,0.0047999999999999935,-0.05758666141015667,0.06718666141015665
143,-6.0,0.01919999999999999,-0.059858540715515565,0.09825854071551555
144,2.0,-0.01599999999999997,-0.08340664475803718,0.05140664475803723
145,1.0,-0.06719999999999997,-0.1342213255755234,-0.00017867442447651316
146,-3.0,-0.0608,-0.13971472981186184,0.01811472981186183
147,0.0,0.032,-0.023584943241174883,0.08758494324117488
148,6.0,0.004800000000000015,-0.08617649876714308,0.0957764987671431
149,5.0,-0.04480000000000002,-0.11807198402598915,0.028471984025989105
150,-4.0,-0.0016000000000000103,-0.05789161150034493,0.054691611500344905
151,4.0,-0.03200000000000001,-0.10826191296870522,0.04426191296870521
152,-5.0,0.0544,-0.014156236153944991,0.12295623615394499
153,-2.0,-0.00640000000000001,-0.08019103644638292,0.06739103644638292
154,-1.0,-0.014399999999999991,-0.09019576729494069,0.06139576729494071
155,3.0,0.033600000000000005,-0.04065141006199448,0.10785141006199449
156,-6.0,0.09600000000000002,0.03030012960698164,0.1616998703930184
157,2.0,-0.012800000000000016,-0.0668767680760446,0.041276768076044565
158,1.0,-0.012800000000000004,-0.07265922594214753,0.04705922594214753
159,-3.0,-0.006400000000000004,-0.06644112322424725,0.053641123224247245
160,0.0,0.012800000000000013,-0.049111452874710984,0.07471145287471101
161,6.0,-0.027200000000000002,-0.09439059726396244,0.03999059726396244
162,5.0,-0.0063999999999999856,-0.0937273830104212,0.08092738301042122
163,-4.0,-0.0016000000000000124,-0.10014750030395461,0.09694750030395458
164,4.0,0.048,-0.04193168100516348,0.13793168100516348
165,-5.0,0.012799999999999992,-0.05704317304712675,0.08264317304712673
166,-2.0,0.022400000000000007,-0.04226823609188936,0.08706823609188936
167,-1.0,-0.0015999999999999992,-0.0612234539816031,0.05802345398160311
168,3.0,0.06239999999999998,0.005386568872401486,0.11941343112759847
169,-6.0,-0.04799999999999999,-0.12515043125201863,0.02915043125201866
170,2.0,-0.01600000000000001,-0.06821296251431953,0.036212962514319505
171,1.0,-0.07679999999999998,-0.13297849489960245,-0.020621505100397494
172,-3.0,0.022399999999999986,-0.049740857388043236,0.09454085738804321
173,0.0,0.044799999999999986,-0.016298834443807232,0.10589883444380721
174,6.0,-0.0015999999999999814,-0.09956947699268136,0.0963694769926814
175,5.0,0.019199999999999984,-0.04529938923431889,0.08369938923431886
176,-4.0,0.020800000000000023,-0.04594959802006317,0.08754959802006322
177,4.0,-0.02239999999999998,-0.09406692729787533,0.04926692729787538
178,-5.0,0.051199999999999996,-0.004694701885616215,0.1070947018856162
179,-2.0,0.025599999999999987,-0.029755590890915732,0.08095559089091571
180,-1.0,-0.01119999999999998,-0.06198364902188065,0.03958364902188069
181,3.0,0.036800000000000006,-0.031430709282343074,0.1050307092823431
182,-6.0,0.04160000000000001,-0.02521083307521009,0.10841083307521011
183,2.0,0.025599999999999984,-0.038503683725007315,0.08970368372500728
184,1.0,-0.012799999999999988,-0.07415856224435605,0.04855856224435606
185,-3.0,0.019199999999999967,-0.04260127045445714,0.08100127045445707
186,0.0,-0.03200000000000001,-0.09487273263551152,0.030872732635511498
187,6.0,0.027200000000000005,-0.05180104776869583,0.10620104776869584
188,5.0,0.019199999999999995,-0.04529938923431888,0.08369938923431887
189,-4.0,0.049600000000000026,-0.015801815954487063,0.11500181595448711
190,4.0,0.025599999999999998,-0.054281851167107265,0.10548185116710726
191,-5.0,-0.057600000000000005,-0.12701248133651047,0.011812481336510465
192,-2.0,-0.009599999999999997,-0.07953419090410638,0.06033419090410638
193,-1.0,-0.007999999999999972,-0.07159130148225651,0.05559130148225656
194,3.0,0.0208,-0.051504428042971076,0.09310442804297107
195,-6.0,0.01280000000000001,-0.04947731974509599,0.075077319745096
196,2.0,0.054400000000000004,-0.02661145830180646,0.13541145830180645
197,1.0,0.025599999999999984,-0.03036781467276954,0.08156781467276951
198,-3.0,0.003199999999999987,-0.058380314185945296,0.06478031418594526
199,0.0,0.03839999999999999,-0.03269404099278152,0.1094940409927815
200,6.0,0.02400000000000001,-0.04169987039301837,0.08969987039301838
201,5.0,-0.03520000000000002,-0.09166086148375191,0.021260861483751857
202,-4.0,-0.04,-0.12539653090638778,0.04539653090638778
203,4.0,-0.006400000000000014,-0.06273195523912961,0.04993195523912958
204,-5.0,-0.0192,-0.08645818665562628,0.04805818665562629
205,-2.0,0.012799999999999983,-0.03550757287497072,0.06110757287497069
206,-1.0,0.004800000000000011,-0.06333074725774704,0.07293074725774706
207,3.0,-0.008,-0.06772243941489611,0.05172243941489611
208,-6.0,-0.025599999999999987,-0.10109544212900169,0.049895442129001724
209,2.0,-0.048,-0.10234497439872935,0.006344974398729344
210,1.0,0.003199999999999985,-0.056125506738565346,0.06252550673856531
211,-3.0,-0.016000000000000004,-0.09151349532175004,0.05951349532175004
212,0.0,0.009599999999999996,-0.04624590685066244,0.06544590685066243
213,6.0,-0.03359999999999998,-0.10327382443465911,0.03607382443465916
214,5.0,0.03840000000000001,-0.023833529288671045,0.10063352928867106
215,-4.0,0.001599999999999986,-0.05971411561610815,0.06291411561610812
216,4.0,-0.012800000000000011,-0.09294307068520155,0.06734307068520154
217,-5.0,0.006400000000000008,-0.05532034500161492,0.06812034500161494
218,-2.0,0.025599999999999987,-0.04989544212900171,0.10109544212900168
219,-1.0,0.0368,-0.03420450991706228,0.10780450991706228
220,3.0,0.03680000000000001,-0.03687395176012194,0.11047395176012197
221,-6.0,0.0,-0.07414730923384093,0.07414730923384093
222,2.0,0.05120000000000003,-0.0304594709128106,0.13285947091281067
223,1.0,0.044800000000000006,-0.019381604138431624,0.10898160413843164
224,-3.0,0.031999999999999966,-0.029595069263235303,0.09359506926323524
225,0.0,-0.0031999999999999893,-0.06194828434451951,0.055548284344519534
226,6.0,-0.0176,-0.08331370048903369,0.048113700489033684
227,5.0,-0.02240000000000002,-0.0884585118628765,0.04365851186287646
228,-4.0,0.02080000000000001,-0.03143906247221763,0.07303906247221764
229,4.0,0.012799999999999994,-0.04686915997066983,0.07246915997066981
230,-5.0,-0.0288,-0.10069480363540337,0.04309480363540338
231,-2.0,-0.003199999999999994,-0.0649644993020053,0.05856449930200532
232,-1.0,-0.004800000000000022,-0.07259647604649999,0.06299647604649994
233,3.0,-0.023999999999999973,-0.0898725378928662,0.04187253789286625
234,-6.0,0.00959999999999999,-0.04374928271795876,0.06294928271795874
235,2.0,-0.006400000000000019,-0.06700603364676067,0.05420603364676063
236,1.0,-0.032,-0.10568628522497106,0.04168628522497106
237,-3.0,-0.022399999999999972,-0.07218061721353258,0.027380617213532635
238,0.0,-0.0256,-0.08012860100655164,0.028928601006551643
239,6.0,-0.072,-0.14237460320111572,-0.0016253967988842793
240,5.0,-0.006399999999999961,-0.09135376863489068,0.07855376863489076
241,-4.0,-0.014400000000000017,-0.08178641973040046,0.052986419730400434
242,4.0,0.03519999999999998,-0.05350058798987599,0.12390058798987595
243,-5.0,0.03199999999999998,-0.05272883863778164,0.1167288386377816
244,-2.0,0.006400000000000001,-0.05345163489196899,0.06625163489196899
245,-1.0,-0.011200000000000009,-0.07576979574936907,0.053369795749369044
246,3.0,-0.014400000000000024,-0.09693942962517868,0.06813942962517863
247,-6.0,0.0096,-0.07973351539336525,0.09893351539336524
248,2.0,0.0704,0.011005603545863649,0.12979439645413637
249,1.0,0.0063999999999999856,-0.06661729703223072,0.0794172970322307
250,-3.0,-0.012799999999999976,-0.09020325885831465,0.0646032588583147
251,0.0,0.06720000000000001,-0.0019895635637352943,0.13638956356373533
252,6.0,0.01120000000000001,-0.05230550252056237,0.07470550252056239
253,5.0,-0.05120000000000001,-0.12434785724868953,0.021947857248689515
254,-4.0,0.033600000000000005,-0.043944013498937756,0.11114401349893777
255,4.0,-0.0512,-0.12434785724868952,0.02194785724868952
256,-5.0,-0.0128,-0.07862423664871887,0.053024236648718866
257,-2.0,-0.006400000000000017,-0.06353284778666321,0.05073284778666317
258,-1.0,-0.030400000000000017,-0.08201782382297074,0.021217823822970695
259,3.0,0.011199999999999979,-0.0611672413881879,0.08356724138818786
260,-6.0,0.03840000000000001,-0.025632764703710002,0.10243276470371002
261,2.0,-0.051199999999999996,-0.13258078785674665,0.03018078785674666
262,1.0,0.03199999999999997,-0.026570129732994906,0.09057012973299486
263,-3.0,0.0,-0.06159506926323524,0.06159506926323524
264,0.0,-0.0064000000000000055,-0.09027727090797061,0.0774772709079706
265,6.0,-0.004799999999999978,-0.07682109005564516,0.0672210900556452
266,5.0,0.05760000000000001,-0.010823555100311216,0.12602355510031124
267,-4.0,0.05919999999999998,-0.005825579950994787,0.12422557995099476
268,4.0,0.035199999999999995,-0.010596850303036379,0.08099685030303637
269,-5.0,-8.881784197001253e-18,-0.06807737416122152,0.06807737416122149
270,-2.0,-0.012800000000000002,-0.0806634620089391,0.05506346200893909
271,-1.0,0.03680000000000001,-0.024964499302005297,0.09856449930200532
272,3.0,-0.04000000000000001,-0.10159506926323525,0.021595069263235234
273,-6.0,-0.025600000000000008,-0.0938240497040458,0.04262404970404578
274,2.0,-0.0032000000000000227,-0.07702797198041172,0.07062797198041168
275,1.0,0.0063999999999999925,-0.05171844535216363,0.06451844535216361
276,-3.0,0.0063999999999999925,-0.04682137727688081,0.059621377276880785
277,0.0,-0.044800000000000006,-0.1043929638471717,0.014792963847171693
278,6.0,0.0048000000000000135,-0.07091179633126994,0.08051179633126997
279,5.0,2.220446049250313e-18,-0.07475758544635829,0.07475758544635829
280,-4.0,-0.014399999999999991,-0.08110874342191568,0.052308743421915695
281,4.0,-0.025600000000000008,-0.0897036837250073,0.03850368372500727
282,-5.0,-0.04160000000000001,-0.10235578933256018,0.019155789332560146
283,-2.0,0.032,-0.03901730698122262,0.10301730698122262
284,-1.0,0.017600000000000015,-0.05625258540732668,0.09145258540732672
285,3.0,0.011199999999999979,-0.04155835021175979,0.06395835021175975
286,-6.0,0.006400000000000019,-0.07387902170859695,0.08667902170859698
287,2.0,0.00959999999999999,-0.049410658126949954,0.06861065812694994
288,1.0,0.006400000000000001,-0.054018317053726395,0.0668183170537264
289,-3.0,-0.006400000000000004,-0.06756572692901906,0.05476572692901906
290,0.0,-0.0384,-0.09686919352933009,0.020069193529330093
291,6.0,-0.027200000000000023,-0.09472786771595382,0.04032786771595378
292,5.0,-0.019199999999999988,-0.09382375289702599,0.05542375289702602
293,-4.0,0.09439999999999998,0.02634265154127416,0.1624573484587258
294,4.0,-6.661338147750939e-18,-0.07353196822789465,0.07353196822789465
295,-5.0,0.00640000000000001,-0.07387902170859695,0.08667902170859695
296,-2.0,-0.03520000000000001,-0.10060876287850207,0.03020876287850205
297,-1.0,-0.0368,-0.09782442346205894,0.02422442346205895
298,3.0,-0.011199999999999986,-0.09464822834548386,0.07224822834548389
299,-6.0,-0.0192,-0.08263391473710321,0.044233914737103225
300,2.0,-0.00960000000000002,-0.09342308311827968,0.07422308311827963
301,1.0,-0.006400000000000001,-0.07324482831125476,0.06044482831125475
302,-3.0,-0.01600000000000002,-0.07138020978957155,0.0393802097895715
303,0.0,0.032,-0.013217751944245314,0.07721775194424532
304,6.0,-0.030399999999999996,-0.12298051750242238,0.062180517502422386
305,5.0,-0.038399999999999976,-0.10755015053657599,0.030750150536576037
306,-4.0,-0.062400000000000004,-0.1385247565064198,0.013724756506419793
307,4.0,0.0416,-0.03473337502995957,0.11793337502995957
308,-5.0,0.03199999999999997,-0.04972621344206679,0.11372621344206674
309,-2.0,0.044800000000000006,-0.017038019741438093,0.1066380197414381
310,-1.0,-0.0048000000000000135,-0.07259647604649998,0.06299647604649995
311,3.0,0.0432,-0.018380314185945296,0.1047803141859453
312,-6.0,-0.04800000000000001,-0.12091143419462674,0.024911434194626735
313,2.0,0.003200000000000007,-0.0712408662086302,0.07764086620863021
314,1.0,-0.03200000000000001,-0.10721204303921417,0.043212043039214144
315,-3.0,0.028799999999999982,-0.04356724138818792,0.10116724138818788
316,0.0,0.051199999999999996,-0.018773162314712044,0.12117316231471204
317,6.0,0.03360000000000001,-0.05000598075134175,0.11720598075134178
318,5.0,4.440892098500626e-18,-0.06251035075474425,0.06251035075474425
319,-4.0,-0.055999999999999994,-0.11976967855489723,0.007769678554897241
320,4.0,0.022400000000000007,-0.04830953822217242,0.09310953822217242
321,-5.0,-0.03199999999999999,-0.09804475397209665,0.03404475397209668
322,-2.0,0.06720000000000001,0.013970086131954058,0.12042991386804597
323,-1.0,0.02080000000000002,-0.035418919813014864,0.0770189198130149
324,3.0,0.020799999999999978,-0.04245459082221941,0.08405459082221936
325,-6.0,-0.035199999999999995,-0.10878138487878686,0.03838138487878687
326,2.0,0.003200000000000007,-0.05277593242096982,0.059175932420969836
327,1.0,0.025599999999999977,-0.047292736557649324,0.09849273655764929
328,-3.0,-0.0063999999999999925,-0.09148737323515295,0.07868737323515297
329,0.0,0.00959999999999999,-0.06595560266299591,0.08515560266299588
330,6.0,-0.0528,-0.13093357713445403,0.025333577134454013
331,5.0,0.012799999999999999,-0.04837315491215764,0.07397315491215764
332,-4.0,-0.011199999999999998,-0.06648166841294559,0.044081668412945585
333,4.0,-0.019199999999999995,-0.07460481774892391,0.03620481774892392
334,-5.0,-0.01600000000000001,-0.09045307263098143,0.0584530726309814
335,-2.0,0.031999999999999994,-0.039336487497216834,0.10333648749721683
336,-1.0,-0.040000000000000015,-0.1046541823622674,0.02465418236226736
337,3.0,0.033600000000000005,-0.029395467603885117,0.09659546760388513
338,-6.0,0.006400000000000008,-0.04617718291126902,0.05897718291126904
339,2.0,0.032,-0.03641027284160116,0.10041027284160116
340,1.0,0.0031999999999999984,-0.057263422186588545,0.06366342218658855
341,-3.0,0.01920000000000001,-0.03347215778332627,0.07187215778332628
342,0.0,-0.038400000000000004,-0.08804351803496252,0.011243518034962513
343,6.0,-0.030400000000000028,-0.10803185555425077,0.04723185555425072
344,5.0,0.0416,-0.03503041629170378,0.11823041629170378
345,-4.0,0.056000000000000015,-0.015495543408161123,0.12749554340816116
346,4.0,-0.006399999999999988,-0.06392911309753858,0.051129113097538606
347,-5.0,0.041599999999999984,-0.019155789332560173,0.10235578933256015
348,-2.0,-0.038400000000000004,-0.10383654319951613,0.027036543199516122
349,-1.0,0.008000000000000014,-0.04717471665128213,0.06317471665128216
350,3.0,-0.0016000000000000035,-0.07348848349090212,0.07028848349090211
351,-6.0,-0.06080000000000002,-0.1372285538387884,0.015628553838788348
352,2.0,-0.07680000000000002,-0.16016651514083707,0.0065665151408370315
353,1.0,0.01279999999999998,-0.042317041280249455,0.06791704128024942
354,-3.0,0.03519999999999999,-0.01642662556637564,0.08682662556637562
355,0.0,-0.01919999999999999,-0.06989409922725216,0.03149409922725217
356,6.0,-0.043199999999999975,-0.12546925073456033,0.039069250734560385
357,5.0,0.019200000000000005,-0.03861274232592368,0.0770127423259237
358,-4.0,-0.0016000000000000014,-0.0744303764328305,0.07123037643283049
359,4.0,-0.044800000000000006,-0.11055517332401667,0.020955173324016654
360,-5.0,-0.003199999999999987,-0.06784012557715459,0.06144012557715462
361,-2.0,0.025599999999999998,-0.03409961118978428,0.08529961118978427
362,-1.0,-0.0432,-0.11159698800356123,0.025196988003561224
363,3.0,0.0015999999999999925,-0.07185159526176758,0.07505159526176756
364,-6.0,-0.064,-0.13072917384761706,0.0027291738476170613
365,2.0,-0.019200000000000005,-0.09939974495201516,0.06099974495201514
366,1.0,-0.006400000000000001,-0.07221733357737183,0.05941733357737182
367,-3.0,-1.7763568394002505e-17,-0.06689918475716415,0.06689918475716412
368,0.0,0.0031999999999999893,-0.03887384321803886,0.04527384321803884
369,6.0,0.014400000000000001,-0.0907716481574107,0.1195716481574107
370,5.0,0.016,-0.0562855733958489,0.0882855733958489
371,-4.0,-0.030400000000000017,-0.08267384214482695,0.021873842144826926
372,4.0,0.0,-0.07947126212018628,0.07947126212018628
373,-5.0,-0.04159999999999999,-0.10908748425711476,0.025887484257114783
374,-2.0,0.02879999999999999,-0.028697512373870224,0.0862975123738702
375,-1.0,0.004799999999999982,-0.06816127113427674,0.07776127113427671
376,3.0,-0.02079999999999998,-0.07599941621977348,0.03439941621977352
377,-6.0,-0.06719999999999998,-0.14022351947862077,0.005823519478620823
378,2.0,-0.04479999999999999,-0.11326338641547298,0.023663386415472998
379,1.0,0.035199999999999995,-0.019420182811835114,0.0898201828118351
380,-3.0,0.03839999999999998,-0.054450053496749466,0.13125005349674942
381,0.0,-0.009600000000000004,-0.06744417083725618,0.04824417083725617
382,6.0,0.024,-0.034375866744333405,0.0823758667443334
383,5.0,-0.035200000000000016,-0.11443076924157719,0.04403076924157715
384,-4.0,-0.0144,-0.07615714244422186,0.04735714244422186
385,4.0,-6.661338147750939e-18,-0.056396445191832435,0.05639644519183242
386,-5.0,-0.04799999999999999,-0.12336291990707553,0.027362919907075553
387,-2.0,-2.886579864025407e-17,-0.05517471665128217,0.05517471665128212
388,-1.0,-0.036800000000000006,-0.09893123153135448,0.02533123153135447
389,3.0,0.011200000000000009,-0.0559567770588379,0.07835677705883792
390,-6.0,-0.009600000000000008,-0.07552080374591658,0.05632080374591655
391,2.0,0.016000000000000025,-0.05753196822789462,0.08953196822789468
392,1.0,0.006400000000000019,-0.07761258747209712,0.09041258747209716
393,-3.0,-0.009600000000000004,-0.0735972757220427,0.05439727572204268
394,0.0,-0.006399999999999988,-0.06775115670908746,0.05495115670908749
395,6.0,0.04319999999999999,-0.04722545494086383,0.1336254549408638
396,5.0,0.012799999999999988,-0.05506346200893911,0.08066346200893909
397,-4.0,0.020799999999999975,-0.03759921242282892,0.07919921242282887
398,4.0,-0.0384,-0.1107609625073129,0.03396096250731292
399,-5.0,0.07359999999999998,0.0010509074520572287,0.14614909254794273
400,-2.0,-0.03200000000000001,-0.08013797291477359,0.01613797291477357
401,-1.0,-0.004800000000000031,-0.0655258677403329,0.05592586774033283
402,3.0,-0.03359999999999999,-0.10245383371616498,0.035253833716165
